"name","dynasty","lifetime","id","pinyin"
"查深","宋代",,"536870","c"
"陈宗远","宋代",,"536871","c"
"李雰","清代",,"536872","l"
"潘葛民","宋代",,"536875","p"
"李思聪","宋代",,"536876","l"
"吴王坦","清代",,"536877","w"
"刘渭","宋代",,"536878","l"
"徐涓","宋代",,"536881","x"
"吕希彦","宋代",,"536882","l"
"高允","南北朝",,"536883","g"
"甘立","元代",,"536884","g"
"马士骐","清代",,"536885","m"
"沈宁","唐代",,"536887","s"
"释今如","明代",,"536888","s"
"席汝言","宋代",,"536889","x"
"许尧佐","唐代",,"536890","x"
"安廷谔","明代",,"536891","a"
"何佩萱","清代",,"536892","h"
"常衮","唐代",,"536893","c"
"卢鉟","唐代",,"536894","l"
"钱凌云","清代",,"536895","q"
"吴观域","清代",,"536896","w"
"杨汝士","唐代",,"536899","y"
"程戡","宋代",,"536900","c"
"萧桂林","宋代",,"536901","x"
"姚岩杰","唐代",,"536902","y"
"邵庾曾","清代",,"536903","s"
"秦日新","清代",,"536905","q"
"戴王缙","清代",,"536906","d"
"蔡如松","宋代",,"536907","c"
"吕牧","唐代",,"536908","l"
"刘仕龙","宋代",,"536909","l"
"吴曾贯","清代",,"536910","w"
"张万顷","唐代",,"536911","z"
"徐璨","清代",,"536912","x"
"王留","明代",,"536913","w"
"翁采","宋代",,"536914","w"
"贺振能","清代",,"536915","h"
"耿玉函","清代",,"536916","g"
"钱继登","明代",,"536917","q"
"徐廷华","清代",,"536918","x"
"管师复","宋代",,"536919","g"
"鲁渊","明代",,"536920","l"
"王允持","清代",,"536922","w"
"李迎","宋代",,"536923","l"
"史慥之","宋代",,"536924","s"
"钟惺","明代",,"536925","z"
"林自然","宋代",,"536926","l"
"梁宝","唐代",,"536927","l"
"释子深","宋代",,"536928","s"
"计法真","宋代",,"536929","j"
"华允诚","明代",,"536930","h"
"陈仁玉","宋代",,"536931","c"
"陆炳","清代",,"536932","l"
"董将","宋代",,"536934","d"
"彭昌翰","明代",,"536935","p"
"裴子野","南北朝",,"536936","p"
"史弥巩","宋代",,"536937","s"
"王元甫","宋代",,"536938","w"
"安骏命","清代",,"536939","a"
"释法空","宋代",,"536940","s"
"方至","宋代",,"536941","f"
"吕祖异","宋代",,"536942","l"
"刘答海","明代",,"536943","l"
"戴槃","宋代",,"536944","d"
"朱南杰","宋代",,"536945","z"
"刘应陛","清代",,"536946","l"
"李承谟","清代",,"536947","l"
"林东屿","宋代",,"536948","l"
"盛次仲","宋代",,"536949","s"
"黄士俊","明代",,"536950","h"
"范仲温","宋代",,"536951","f"
"陈光颖","明代",,"536952","c"
"方达义","清代",,"536953","f"
"鲜于枢","元代",,"536954","x"
"李一夔","明代",,"536956","l"
"陈衎","明代",,"536957","c"
"文凤喈","清代",,"536958","w"
"罗耕","宋代",,"536959","l"
"傅泽布","清代",,"536960","f"
"刘荣嗣","明代",,"536961","l"
"魏良臣","宋代",,"536962","w"
"任曾贻","清代",,"536963","r"
"李铠","清代",,"536964","l"
"耿介","清代",,"536965","g"
"唐烜","清代",,"536966","t"
"陈大震","宋代",,"536967","c"
"王应凤","宋代",,"536968","w"
"刘汝进","宋代",,"536969","l"
"王廙","魏晋",,"536970","w"
"释自回","宋代",,"536971","s"
"连久道","宋代",,"536972","l"
"谢如玉","明代",,"536973","x"
"关景山","宋代",,"536974","g"
"蒋涣","唐代",,"536976","j"
"栖白","唐代",,"536977","q"
"罗太亨","宋代",,"536978","l"
"储宪良","清代",,"536979","c"
"刘之遴","南北朝",,"536980","l"
"文矩","元代",,"536981","w"
"程永奇","宋代",,"536982","c"
"李燧","清代",,"536983","l"
"啸颠","清代",,"536984","x"
"鲍恂","明代",,"536985","b"
"王钺","清代",,"536986","w"
"房旭","唐代",,"536987","f"
"韩崶","清代",,"536988","h"
"陆琏","南北朝",,"536989","l"
"陈黯","唐代",,"536990","c"
"蒋信","近代",,"536991","j"
"蒋知让","清代",,"536992","j"
"上官凝","宋代",,"536993","s"
"郭麟孙","元代",,"536994","g"
"通洽","明代",,"536995","t"
"樊预","宋代",,"536996","f"
"缪慧远","清代",,"536997","m"
"冯昌历","明代",,"536998","f"
"柳公绰","唐代",,"536999","l"
"李僖","明代",,"537000","l"
"林培","明代",,"537001","l"
"林靖之","宋代",,"537002","l"
"桓温","魏晋",,"537003","h"
"张绍","唐代",,"537004","z"
"贾同","宋代",,"537005","j"
"李龄寿","清代",,"537006","l"
"邵元长","元代",,"537007","s"
"何真","元代",,"537008","h"
"陈柄德","清代",,"537009","c"
"莫崙","宋代",,"537010","m"
"杨佥判","宋代",,"537012","y"
"李公瓛","明代",,"537013","l"
"鹿悆","南北朝",,"537014","l"
"封敖","唐代",,"537015","f"
"郑璧","唐代",,"537016","z"
"查荎","宋代",,"537017","c"
"林泉生","宋代",,"537018","l"
"苏植","宋代",,"537020","s"
"王处厚","宋代",,"537021","w"
"林坦","明代",,"537022","l"
"释广勤","宋代",,"537023","s"
"梁洽","唐代",,"537024","l"
"吴谨微","宋代",,"537025","w"
"高景光","清代",,"537026","g"
"崔元略","唐代",,"537027","c"
"方正澍","清代",,"537029","f"
"陈标","唐代",,"537030","c"
"陈甫","唐代",,"537031","c"
"钱彻","清代",,"537032","q"
"魏洽","宋代",,"537033","w"
"王若虚","金朝",,"537034","w"
"吴荣","清代",,"537035","w"
"程紫霄","唐代",,"537036","c"
"李宣远","唐代",,"537037","l"
"王信","宋代",,"537038","w"
"过鸣冈","清代",,"537040","g"
"侯延年","宋代",,"537041","h"
"邵帆","清代",,"537042","s"
"任玉卮","清代",,"537043","r"
"梁宪","明代",,"537044","l"
"安惇","宋代",,"537045","a"
"王圣","清代",,"537046","w"
"胡衍","宋代",,"537047","h"
"陈廷和","清代",,"537048","c"
"彭维新","清代",,"537049","p"
"王傅","宋代",,"537050","w"
"陈维藻","清代",,"537051","c"
"郑俞","唐代",,"537052","z"
"太学生","宋代",,"537054","t"
"白范","明代",,"537055","b"
"李绚","宋代",,"537056","l"
"吉皎","唐代",,"537057","j"
"邓翘","明代",,"537058","d"
"林晨","宋代",,"537059","l"
"蔡昆","唐代",,"537060","c"
"华复初","明代",,"537061","h"
"金鼎燮","清代",,"537062","j"
"崔公达","唐代",,"537063","c"
"廷云","宋代",,"537064","t"
"萧放","南北朝",,"537066","x"
"冯允升","清代",,"537067","f"
"王莹修","清代",,"537068","w"
"明鼐","清代",,"537069","m"
"梁德裕","唐代",,"537071","l"
"陈于廷","清代",,"537072","c"
"卢见曾","清代",,"537073","l"
"伍光瑜","清代",,"537074","w"
"沈宛君","明代",,"537075","s"
"麟魁","清代",,"537076","l"
"吕侍中","元代",,"537077","l"
"王承邺","唐代",,"537078","w"
"李资谅","宋代",,"537079","l"
"刘博文","宋代",,"537080","l"
"慧寂","唐代",,"537081","h"
"吴之章","清代",,"537082","w"
"彭克","宋代",,"537083","p"
"史夔","清代",,"537084","s"
"缪梓","清代",,"537085","m"
"黄闰","明代",,"537087","h"
"帅家相","清代",,"537088","s"
"包世臣","清代",,"537089","b"
"洪良品","清代",,"537090","h"
"陈应祥","宋代",,"537091","c"
"胡传美","唐代",,"537092","h"
"曹衔达","清代",,"537093","c"
"吕敏","明代",,"537094","l"
"沈遇","明代",,"537095","s"
"范筠","南北朝",,"537096","f"
"何亮","宋代",,"537097","h"
"谢恭","明代",,"537099","x"
"释成明","宋代",,"537100","s"
"乔光烈","清代",,"537101","q"
"林若存","宋代",,"537102","l"
"汪万垓","明代",,"537103","w"
"王庠","宋代",,"537104","w"
"释慧南","宋代",,"537105","s"
"丁思孔","清代",,"537106","d"
"邓汉仪","清代",,"537107","d"
"华有恒","清代",,"537109","h"
"吴德纯","清代",,"537110","w"
"丁木","宋代",,"537111","d"
"孔兰英","清代",,"537112","k"
"秦宝玑","清代",,"537113","q"
"顾翃","清代",,"537114","g"
"雷苦斋","宋代",,"537115","l"
"万齐融","唐代",,"537116","w"
"钱慎方","清代",,"537117","q"
"杜元颖","唐代",,"537118","d"
"李易","宋代",,"537119","l"
"安章","清代",,"537120","a"
"曹申吉","清代",,"537121","c"
"区必傅","明代",,"537122","q"
"柳曾","唐代",,"537123","l"
"王权","清代",,"537124","w"
"方坰","清代",,"537125","f"
"乐备","宋代",,"537126","l"
"慧琳","清代",,"537127","h"
"卢宗回","唐代",,"537128","l"
"王允皙","清代",,"537129","w"
"董德元","宋代",,"537130","d"
"胡叟","南北朝",,"537131","h"
"梅陶","魏晋",,"537132","m"
"黄世则","清代",,"537133","h"
"蒋谦","清代",,"537134","j"
"释惟尚","宋代",,"537135","s"
"梁必强","明代",,"537136","l"
"傅咸","魏晋",,"537137","f"
"符曾","清代",,"537138","f"
"王崇拯","宋代",,"537139","w"
"程琳","宋代",,"537140","c"
"王廷圭","明代",,"537141","w"
"刘铄","南北朝",,"537143","l"
"刘玄英","宋代",,"537144","l"
"王清","明代",,"537145","w"
"李良臣","宋代",,"537147","l"
"沈磐","清代",,"537148","s"
"柯氏","宋代",,"537149","k"
"归子慕","明代",,"537150","g"
"魏成宪","清代",,"537151","w"
"黎伯元","宋代",,"537152","l"
"梁亿钟","明代",,"537154","l"
"陈武","未知",,"537155","c"
"郭麟","清代",,"537156","g"
"芮复传","清代",,"537157","r"
"陈大方","宋代",,"537158","c"
"黄子野","唐代",,"537160","h"
"赵惠宗","唐代",,"537161","z"
"萧红","近代",,"537162","x"
"李经述","清代",,"537163","l"
"陈子随","明代",,"537165","c"
"陶烜","清代",,"537166","t"
"李载","清代",,"537167","l"
"毛锡繁","清代",,"537168","m"
"祁衍曾","明代",,"537169","q"
"林茜","清代",,"537170","l"
"沈毓荪","清代",,"537171","s"
"莫济","宋代",,"537172","m"
"翁元圻","清代",,"537173","w"
"黄印","明代",,"537174","h"
"李韡","明代",,"537175","l"
"李谊伯","宋代",,"537176","l"
"唐诗","明代",,"537177","t"
"吕公弼","宋代",,"537178","l"
"裴大亮","宋代",,"537179","p"
"王毓贞","明代",,"537180","w"
"刘大方","宋代",,"537181","l"
"赵光逢","唐代",,"537182","z"
"范元作","宋代",,"537183","f"
"何儒亮","唐代",,"537184","h"
"林杞","宋代",,"537185","l"
"陈均","宋代",,"537186","c"
"安全","清代",,"537187","a"
"贾诠","清代",,"537188","j"
"梁升卿","唐代",,"537189","l"
"可朋","唐代",,"537190","k"
"陈仕龄","明代",,"537191","c"
"陶应","宋代",,"537192","t"
"高篃","清代",,"537193","g"
"厉文翁","宋代",,"537194","l"
"陆淹","清代",,"537195","l"
"王镣","唐代",,"537196","w"
"杜鼒","清代",,"537197","d"
"石抹宜孙","元代",,"537198","s"
"王瑀","唐代",,"537199","w"
"蒋懿顺","宋代",,"537200","j"
"董思凝","清代",,"537201","d"
"马扩","宋代",,"537202","m"
"项樟","清代",,"537203","x"
"黄履谦","明代",,"537204","h"
"李宗思","宋代",,"537205","l"
"徐珏","宋代",,"537206","x"
"陈鹄","宋代",,"537207","c"
"白冠玉","清代",,"537208","b"
"侯氏","唐代",,"537209","h"
"解程","宋代",,"537210","j"
"茹湜","明代",,"537211","r"
"蒋超伯","清代",,"537212","j"
"何转书","明代",,"537213","h"
"刘嗣庆","宋代",,"537214","l"
"萧综","南北朝",,"537215","x"
"王纲","宋代",,"537216","w"
"王廷享","清代",,"537217","w"
"邓绎","清代",,"537218","d"
"孙侔","宋代",,"537219","s"
"宋巘","明代",,"537220","s"
"钱高","明代",,"537221","q"
"帅远燡","清代",,"537222","s"
"陆釴","明代",,"537223","l"
"邵圭","明代",,"537224","s"
"贡修龄","明代",,"537225","g"
"释圆悟","宋代",,"537226","s"
"汪学金","清代",,"537227","w"
"刘甲","宋代",,"537228","l"
"石祖文","宋代",,"537229","s"
"萧缜","唐代",,"537230","x"
"仲子陵","唐代",,"537231","z"
"顾家树","清代",,"537232","g"
"王云","宋代",,"537233","w"
"孙觉","宋代",,"537234","s"
"刘辉","清代",,"537235","l"
"释文兆","宋代",,"537236","s"
"沈颂","唐代",,"537237","s"
"金人瑞","清代",,"537238","j"
"朱藻","宋代",,"537240","z"
"彭绍升","清代",,"537241","p"
"王谦","宋代",,"537242","w"
"许康佐","唐代",,"537243","x"
"法照","唐代",,"537244","f"
"谭国恩","清代",,"537245","t"
"杨缵","宋代",,"537246","y"
"张鷟","唐代",,"537247","z"
"王讴","明代",,"537248","w"
"伦文","明代",,"537249","l"
"沈佳","清代",,"537250","s"
"彭鳌","清代",,"537251","p"
"丁棱","唐代",,"537252","d"
"路传经","清代",,"537253","l"
"孔继勋","清代",,"537254","k"
"滕倪","唐代",,"537255","t"
"李庭芝","宋代",,"537256","l"
"李錞","宋代",,"537257","l"
"刘旦","宋代",,"537258","l"
"黄朝散","宋代",,"537260","h"
"释古毫","明代",,"537261","s"
"释慈辩","宋代",,"537262","s"
"祁政","明代",,"537263","q"
"黄周星","明代",,"537264","h"
"钱昱","宋代",,"537265","q"
"谢岳甫","宋代",,"537266","x"
"林应亮","明代",,"537267","l"
"徐世佐","清代",,"537268","x"
"呼文如","明代",,"537269","h"
"沈平","宋代",,"537270","s"
"钭元珍","宋代",,"537271","t"
"范宗尹","宋代",,"537272","f"
"窦嵋","清代",,"537273","d"
"倪敬","明代",,"537274","n"
"江休复","宋代",,"537275","j"
"释可湘","宋代",,"537276","s"
"孟栻","元代",,"537277","m"
"鲍镳","清代",,"537278","b"
"王肱","宋代",,"537279","w"
"庭实","唐代",,"537280","t"
"马潜","清代",,"537281","m"
"李洤","宋代",,"537282","l"
"李伯鱼","唐代",,"537283","l"
"何即登","明代",,"537285","h"
"耿湋","唐代",,"537286","g"
"李安期","宋代",,"537287","l"
"苏平","明代",,"537288","s"
"卞瑛","清代",,"537289","b"
"黄昭","宋代",,"537290","h"
"刘宝树","清代",,"537291","l"
"徐雪庐","宋代",,"537292","x"
"崔公度","宋代",,"537293","c"
"陆蓨","清代",,"537294","l"
"柳得恭","清代",,"537295","l"
"汪绍焻","清代",,"537296","w"
"徐良弼","宋代",,"537297","x"
"真氏","元代",,"537298","z"
"石文","清代",,"537299","s"
"觉罗廷奭","清代",,"537300","j"
"蓝方","宋代",,"537301","l"
"蔡宗尧","明代",,"537302","c"
"梁清格","清代",,"537303","l"
"释本逸","宋代",,"537304","s"
"连妙淑","宋代",,"537305","l"
"楼锡","宋代",,"537306","l"
"谢调元","清代",,"537307","x"
"李昶","南北朝",,"537308","l"
"释慧元","宋代",,"537309","s"
"顾允默","明代",,"537310","g"
"冯钺","清代",,"537311","f"
"宋伯鲁","清代",,"537312","s"
"蒋光煦","清代",,"537313","j"
"释道闲","宋代",,"537314","s"
"吴世忠","明代",,"537315","w"
"吴高","明代",,"537316","w"
"王程之","近代",,"537317","w"
"王溱","清代",,"537318","w"
"黄源垕","清代",,"537319","h"
"刘钦翼","明代",,"537321","l"
"钱岳","明代",,"537322","q"
"觉性","宋代",,"537324","j"
"陈达叟","宋代",,"537325","c"
"詹琲","唐代",,"537326","z"
"古成之","宋代",,"537328","g"
"宋铣","清代",,"537329","s"
"徐维城","清代",,"537330","x"
"钱塘","清代",,"537331","q"
"金永爵","清代",,"537332","j"
"王昊","清代",,"537333","w"
"顾可适","明代",,"537334","g"
"冯安上","宋代",,"537335","f"
"孙子光","宋代",,"537336","s"
"项容孙","宋代",,"537337","x"
"王澧","宋代",,"537338","w"
"何甫","宋代",,"537339","h"
"王莱","宋代",,"537340","w"
"上官涣酉","宋代",,"537341","s"
"虞似良","宋代",,"537342","y"
"卜祖仁","宋代",,"537343","b"
"吕言","宋代",,"537344","l"
"李伯圭","宋代",,"537345","l"
"黎镒","明代",,"537346","l"
"海岱","明代",,"537347","h"
"桑孝光","明代",,"537348","s"
"李学温","清代",,"537349","l"
"尼文照","宋代",,"537350","n"
"顾与沐","明代",,"537351","g"
"沈友琴","清代",,"537352","s"
"姜邦达","宋代",,"537353","j"
"范缜","南北朝",,"537354","f"
"应法孙","宋代",,"537355","y"
"吴锭","清代",,"537356","w"
"方兆及","清代",,"537357","f"
"柴成务","宋代",,"537358","c"
"王珏","宋代",,"537359","w"
"史迁","明代",,"537360","s"
"苏伯玉妻","魏晋",,"537361","s"
"蔡郁","宋代",,"537362","c"
"范超","清代",,"537363","f"
"白逊","宋代",,"537364","b"
"姚镛","宋代",,"537365","y"
"杜汪","宋代",,"537366","d"
"刘谊","宋代",,"537367","l"
"陈玉璂","清代",,"537368","c"
"马元演","宋代",,"537369","m"
"王师曾","清代",,"537370","w"
"释法一","宋代",,"537371","s"
"韦瓘","唐代",,"537372","w"
"王蘅","清代",,"537373","w"
"陆荣柜","清代",,"537374","l"
"黄蘖禅师","唐代",,"537375","h"
"陈雷","元代",,"537376","c"
"费砚","近代",,"537377","f"
"王纥","明代",,"537378","w"
"范仕义","清代",,"537379","f"
"储欣","清代",,"537380","c"
"彭始奋","清代",,"537381","p"
"刘台斗","清代",,"537382","l"
"陈斑","清代",,"537383","c"
"来鹄","唐代",,"537384","l"
"王璋","元代",,"537385","w"
"陈鸿","明代",,"537386","c"
"倪凤瀛","清代",,"537387","n"
"施绍莘","明代",,"537388","s"
"黄觐","宋代",,"537389","h"
"何约","宋代",,"537390","h"
"邵拙","宋代",,"537391","s"
"谭胜祖","明代",,"537393","t"
"国梁","清代",,"537394","g"
"黎瓘","唐代",,"537395","l"
"邵必","宋代",,"537396","s"
"谢墉","清代",,"537397","x"
"桂正夫","宋代",,"537398","g"
"徐本","清代",,"537399","x"
"崇宁翰林","宋代",,"537400","c"
"郭玉珩","清代",,"537401","g"
"释仲皎","宋代",,"537402","s"
"侯体随","清代",,"537403","h"
"释今足","明代",,"537405","s"
"王恩浩","清代",,"537406","w"
"梅成栋","清代",,"537407","m"
"宋沆","宋代",,"537408","s"
"向子贲","宋代",,"537409","x"
"危涴","宋代",,"537410","w"
"熊太古","元代",,"537411","x"
"叶隆礼","宋代",,"537412","y"
"李兴祖","清代",,"537413","l"
"李能哲","清代",,"537414","l"
"陈鹏年","清代",,"537415","c"
"盛百二","清代",,"537416","s"
"徐似道","宋代",,"537417","x"
"萧竹","清代",,"537418","x"
"钱宝青","清代",,"537419","q"
"武定烈妇","明代",,"537420","w"
"方梓","宋代",,"537421","f"
"徐暄","宋代",,"537422","x"
"陈象明","明代",,"537423","c"
"丘渊之","南北朝",,"537425","q"
"释道平","宋代",,"537426","s"
"熊攀龙","清代",,"537427","x"
"舒峻极","清代",,"537428","s"
"任大中","宋代",,"537429","r"
"韩琦友","宋代",,"537430","h"
"梁松年","清代",,"537431","l"
"冯景","清代",,"537432","f"
"顾允成","明代",,"537433","g"
"曹休齐","宋代",,"537434","c"
"方洄","清代",,"537435","f"
"范杲","宋代",,"537436","f"
"陈玄","明代",,"537437","c"
"李生光","清代",,"537438","l"
"窦镇","近代",,"537439","d"
"韦青","唐代",,"537440","w"
"胡杲","唐代",,"537441","h"
"丘云霄","明代",,"537442","q"
"姚向","唐代",,"537444","y"
"陆翚","唐代",,"537445","l"
"蔡真人","宋代",,"537446","c"
"闵叙","清代",,"537447","m"
"归庄","明代",,"537448","g"
